Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0        0.369915   0      0.019407   0    0.00024292   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
1       0.0460394   0      0.362766   0     0.0238363   0    9.4213e-05   0   1.33554e-05   0             0   0             0   0             0   0             0   0             0   0
2     0.000468584   0     0.0319611   0      0.368066   0     0.0186208   0   7.90737e-05   0             0   0             0   0             0   0             0   0             0   0
3               0   0   0.000297247   0      0.027822   0      0.388614   0     0.0228331   0   0.000104981   0             0   0             0   0             0   0             0   0
4     4.87571e-05   0             0   0   0.000161393   0     0.0199138   0      0.386539   0     0.0201862   0   1.26856e-05   0             0   0             0   0             0   0
5               0   0   4.38479e-05   0             0   0   0.000109495   0     0.0192562   0      0.406795   0      0.014686   0   1.89277e-05   0             0   0             0   0
6               0   0             0   0             0   0             0   0    7.1807e-05   0      0.014506   0      0.445746   0     0.0149664   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0    0.00821956   0      0.490886   0     0.0208676   0             0   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00483761   0      0.560457   0     0.0323832   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00313608   0      0.600313   0
