Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0     0.000104429     0.0498639   3.05423e-05     0.0421638   2.37644e-05     0.0599023   2.34701e-05     0.0524572   2.66521e-05     0.0506912   5.01222e-05     0.0515031   5.43067e-05     0.0484409
1     0.000217754     0.0453248   6.79659e-05     0.0416652   4.52921e-05     0.0467594   5.05885e-05     0.0517717   5.39071e-05      0.043924   0.000104496     0.0474026   0.000113258     0.0435631
2     0.000132325     0.0473233   4.27775e-05      0.047298   2.23896e-05     0.0358654     3.307e-05     0.0544879   3.40883e-05     0.0516033   6.71584e-05     0.0529845   6.51671e-05     0.0426293
3     9.20086e-05     0.0436583   2.83284e-05     0.0373605   2.01356e-05     0.0508366   1.90324e-05     0.0447613   2.45121e-05     0.0464295   4.35445e-05     0.0456853   4.84641e-05     0.0419845
4      0.00020945     0.0468562    5.2458e-05     0.0320534   3.20301e-05     0.0397491   5.91754e-05     0.0661379   6.57867e-05     0.0580671   0.000124962     0.0616284   8.44882e-05     0.0345924
5     0.000115177     0.0438986   3.84999e-05     0.0432214   1.85131e-05     0.0335657    3.2175e-05     0.0587135   2.59886e-05     0.0410313   5.81636e-05     0.0492334    5.7013e-05      0.039529
6     7.63033e-05     0.0434511   2.68695e-05     0.0397948   1.16625e-05     0.0423915   1.77299e-05      0.053614   2.00414e-05      0.042187   3.77713e-05     0.0468768    3.8532e-05     0.0405466
7     0.000188102     0.0491601   5.29498e-05     0.0359458   4.02095e-05     0.0624961   4.78053e-05     0.0619021   4.71374e-05     0.0502743   9.49427e-05     0.0555261   9.31593e-05      0.044017
8     9.05935e-05      0.039811   2.61992e-05      0.032626   2.14282e-05     0.0496285   2.43134e-05     0.0484279   1.86528e-05     0.0346225   4.29662e-05     0.0412818   4.76273e-05     0.0385713
9     5.67796e-05     0.0486899   2.54694e-05     0.0478107   1.10516e-05     0.0746391   1.08117e-05     0.0521278   9.44701e-06     0.0339867   2.02587e-05     0.0417387   3.65209e-05     0.0536457
10    0.000126201      0.048173   3.84768e-05     0.0343525   2.04773e-05     0.0537601   2.78384e-05     0.0564234   3.94082e-05     0.0630133   6.72466e-05     0.0601072   5.89541e-05     0.0392776
11     7.4901e-05      0.043613   2.92004e-05     0.0412281   1.00356e-05     0.0401036   1.84053e-05     0.0494316   1.72597e-05     0.0446498   3.56649e-05     0.0469959    3.9236e-05     0.0409345
