Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0        0.368945   0      0.011892   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
1      0.00802939   0      0.325895   0     0.0096628   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
2               0   0     0.0103965   0      0.350177   0    0.00935232   0             0   0             0   0             0   0             0   0             0   0             0   0
3     0.000318011   0             0   0     0.0118993   0      0.326437   0     0.0127573   0             0   0             0   0             0   0             0   0             0   0
4               0   0             0   0   0.000663844   0    0.00759695   0      0.325758   0     0.0104565   0             0   0             0   0             0   0             0   0
5               0   0             0   0             0   0             0   0    0.00700672   0      0.320413   0    0.00470057   0             0   0             0   0             0   0
6               0   0             0   0             0   0             0   0   0.000757043   0     0.0070649   0      0.306743   0    0.00411209   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0   0.000400833   0    0.00300625   0      0.260616   0    0.00316436   0    0.00101168   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00101706   0      0.195602   0    0.00168659   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00111453   0     0.0962359   0
