Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.288615   0                   0.0441916   0                  0.00148137   0                    0.000702   0                 7.17197e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0305798   0                     0.23032   0                   0.0473304   0                 0.000738108   0                 0.000145256   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000246183   0                   0.0433343   0                    0.221846   0                   0.0246131   0                 0.000239893   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   0.000283804   0                 0.000838367   0                   0.0410168   0                     0.26562   0                   0.0177682   0                -0.000100371   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                -5.86507e-06   0                 0.000129041   0                   0.0200701   0                    0.285878   0                   0.0218266   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                  0.00044771   0                   0.0112515   0                    0.282059   0                    0.019417   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                 0.000178715   0                 0.000317126   0                   0.0116971   0                    0.312187   0                   0.0129715   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                -1.02388e-05   0                   0.0071344   0                    0.332672   0                   0.0134532   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                 0.000202507   0                  0.00309857   0                    0.404586   0                   0.0179193   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00298402   0                    0.467708   0                   0.0147412   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00243485   0                    0.534624   0
