Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.401059   0                   0.0478562   0                  0.00132136   0                 0.000668145   0                 7.16985e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0353976   0                     0.33817   0                   0.0503073   0                  0.00102205   0                 8.69081e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000767206   0                    0.047628   0                     0.33646   0                   0.0279433   0                 0.000200322   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                    0.00033551   0                   0.0010437   0                   0.0450681   0                     0.37539   0                   0.0214498   0                 3.32456e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                   2.30059e-05   0                 0.000135047   0                 0.000403098   0                   0.0221957   0                    0.391289   0                   0.0237065   0                 3.92333e-05   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                 1.29946e-05   0                 0.000180625   0                 0.000284916   0                   0.0137836   0                    0.385454   0                   0.0256869   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                 8.99591e-05   0                 0.000335287   0                   0.0153065   0                    0.401308   0                   0.0166367   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                 6.80138e-05   0                 8.91881e-05   0                   0.0119944   0                    0.436353   0                   0.0150513   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                 5.61416e-07   0                 0.000171839   0                  0.00652888   0                    0.489869   0                    0.017044   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00639162   0                    0.495761   0                   0.0142294   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00206429   0                    0.461397   0
