Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0         0.66243   0     0.0121271   0   3.33714e-05   0   4.30039e-05   0             0   0             0   0             0   0             0   0             0   0             0   0
1       0.0121405   0      0.652619   0     0.0123918   0             0   0   3.34066e-05   0             0   0             0   0             0   0             0   0             0   0
2     3.43557e-05   0     0.0116557   0       0.65201   0      0.014927   0   3.44781e-05   0             0   0   1.87066e-05   0             0   0             0   0             0   0
3               0   0    3.5044e-05   0     0.0119455   0      0.653807   0     0.0143154   0             0   0   2.08897e-05   0             0   0             0   0             0   0
4               0   0   3.00176e-05   0   6.61106e-05   0     0.0126686   0      0.667032   0      0.015961   0   2.14295e-05   0             0   0             0   0             0   0
5               0   0             0   0             0   0             0   0     0.0125605   0      0.663922   0    0.00775385   0             0   0             0   0             0   0
6               0   0             0   0             0   0             0   0   2.90225e-05   0     0.0129338   0      0.671148   0    0.00690437   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0    0.00641089   0      0.666036   0    0.00720596   0             0   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00418561   0      0.634623   0    0.00619721   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00220944   0      0.497018   0
