Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0         0.45688   0     0.0109349   0   0.000144046   0   0.000624033   0             0   0             0   0             0   0             0   0             0   0             0   0
1       0.0071239   0      0.457102   0     0.0108245   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
2     0.000358693   0     0.0121193   0      0.453209   0     0.0110884   0   0.000131676   0   3.02843e-05   0   3.35976e-05   0   8.23095e-05   0             0   0             0   0
3               0   0   0.000245627   0    0.00992827   0      0.448004   0     0.0114751   0   2.94567e-05   0   7.78432e-05   0             0   0             0   0             0   0
4     0.000221048   0   9.93858e-05   0             0   0     0.0124486   0       0.44861   0     0.0147251   0   0.000360126   0   6.89798e-05   0   9.20084e-05   0             0   0
5               0   0             0   0   6.75116e-05   0   0.000202059   0    0.00971268   0      0.435097   0    0.00649105   0   0.000459542   0             0   0             0   0
6               0   0             0   0             0   0             0   0   0.000308576   0     0.0130507   0       0.43183   0    0.00454709   0    0.00013807   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0    0.00450623   0      0.410552   0    0.00484624   0             0   0
8               0   0             0   0             0   0             0   0             0   0   0.000142899   0             0   0    0.00208243   0      0.335858   0    0.00175421   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00122143   0      0.201018   0
