Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0      0.00116832    0.00886907   0.000299032    0.00636334   0.000216032    0.00877274   0.000340625     0.0131142   0.000312627    0.00915791   0.000653252     0.0108674   0.000515063    0.00719179
1      0.00107396     0.0081899    0.00027921     0.0059295   0.000162138    0.00662801   0.000310309     0.0120321   0.000322298    0.00953808   0.000632608     0.0106176   0.000441348    0.00616831
2      0.00105476    0.00822802   0.000310468    0.00670306   0.000168601    0.00718594   0.000266175     0.0105596   0.000309516    0.00932158   0.000575691    0.00985582    0.00047907    0.00686542
3      0.00100917    0.00808595   0.000259411    0.00570972   0.000153236    0.00678099   0.000327171     0.0133096   0.000269352    0.00836689   0.000596523     0.0105069   0.000412647    0.00606556
4      0.00101477    0.00849407   0.000289926    0.00654815   0.000152627    0.00724108   0.000265417     0.0114862   0.000306799    0.00989467   0.000572216     0.0105743   0.000442553    0.00677163
5     0.000870454    0.00765072   0.000196947    0.00465314   0.000133119    0.00666628   0.000259416     0.0118764   0.000280972    0.00948062   0.000540388     0.0104971   0.000330066    0.00529847
6      0.00161931    0.00792478   0.000459512    0.00592304   0.000272058    0.00788194   0.000471004     0.0120429   0.000416739    0.00784406   0.000887743    0.00962444    0.00073157    0.00652622
7      0.00153133    0.00773515   0.000472947    0.00594385    0.00020209    0.00660642   0.000398352     0.0106743    0.00045794     0.0090695   0.000856292    0.00975152   0.000675037    0.00612784
8     0.000763105    0.00768611   0.000242633    0.00555671   7.29174e-05    0.00554188   0.000207778     0.0114891   0.000239776    0.00983641   0.000447554     0.0105403   0.000315551    0.00555328
9     0.000208244    0.00952479   0.000104556     0.0092894   1.37486e-05    0.00693006   4.77468e-05     0.0116783   4.21927e-05    0.00930268   8.99395e-05     0.0104289   0.000118304    0.00893586
