Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11
0        0.565779   0    0.00683802   0   0.000479157   0    0.00598155   0   0.000198088   0             0   0             0   0             0   0             0   0   3.46488e-05   0             0   0             0   0
1      0.00851942   0      0.555526   0     0.0118381   0             0   0    0.00762929   0    0.00103189   0   0.000638294   0             0   0             0   0             0   0             0   0             0   0
2               0   0    0.00446706   0       0.59631   0             0   0             0   0    0.00291892   0             0   0             0   0             0   0             0   0             0   0             0   0
3      0.00516781   0   0.000889606   0             0   0      0.539358   0    0.00924766   0             0   0    0.00783943   0   0.000321342   0             0   0             0   0             0   0             0   0
4               0   0    0.00224099   0    0.00012709   0    0.00732213   0      0.554105   0     0.0129228   0   0.000650631   0     0.0060786   0   0.000362543   0             0   0             0   0   0.000123397   0
5               0   0             0   0    0.00219235   0             0   0     0.0045566   0       0.60052   0             0   0   6.36086e-05   0    0.00725019   0             0   0             0   0             0   0
6               0   0   0.000331179   0             0   0    0.00373726   0   0.000841875   0             0   0      0.504511   0    0.00788652   0             0   0    0.00389021   0             0   0             0   0
7     0.000600054   0   0.000231584   0             0   0   0.000860248   0    0.00410334   0   5.41438e-05   0       0.01418   0      0.530245   0     0.0164992   0    0.00200723   0     0.0031263   0   0.000105173   0
8               0   0             0   0   0.000108103   0             0   0             0   0    0.00414538   0   0.000749813   0    0.00659919   0      0.610063   0             0   0             0   0    0.00230117   0
9               0   0             0   0             0   0             0   0             0   0             0   0    0.00674455   0   5.67574e-05   0             0   0      0.458954   0    0.00594171   0             0   0
10              0   0             0   0             0   0             0   0             0   0             0   0    0.00110801   0    0.00312954   0             0   0     0.0111624   0      0.498204   0     0.0149939   0
11              0   0   6.21054e-05   0             0   0             0   0             0   0             0   0             0   0   0.000323914   0   0.000906235   0             0   0    0.00502042   0      0.572742   0
