Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11
0        0.382635   0    0.00677893   0             0   0    0.00364541   0   0.000138956   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
1        0.010874   0      0.404341   0     0.0122888   0   0.000156766   0    0.00282028   0   0.000955953   0             0   0             0   0             0   0             0   0             0   0             0   0
2               0   0    0.00349848   0       0.47187   0             0   0             0   0     0.0023003   0             0   0             0   0             0   0             0   0             0   0             0   0
3      0.00421886   0   0.000254002   0             0   0      0.380154   0    0.00505616   0             0   0    0.00482944   0   0.000136845   0             0   0             0   0             0   0             0   0
4               0   0     0.0043658   0             0   0    0.00829141   0      0.416028   0    0.00810134   0   0.000947478   0    0.00393674   0   0.000276286   0             0   0             0   0             0   0
5               0   0   0.000120153   0    0.00174568   0             0   0     0.0025124   0      0.477737   0             0   0             0   0    0.00290267   0             0   0             0   0             0   0
6               0   0             0   0             0   0    0.00268219   0   8.64106e-05   0             0   0      0.341285   0    0.00510702   0             0   0    0.00404554   0             0   0             0   0
7               0   0             0   0             0   0   0.000308734   0     0.0025814   0             0   0    0.00787873   0      0.384075   0      0.011828   0   0.000614697   0    0.00209599   0             0   0
8               0   0             0   0             0   0             0   0             0   0    0.00366864   0             0   0    0.00425334   0      0.459491   0             0   0   0.000106174   0    0.00188181   0
9               0   0             0   0             0   0   0.000230665   0    0.00021067   0             0   0    0.00240015   0             0   0             0   0      0.285938   0    0.00438993   0             0   0
10              0   0             0   0             0   0             0   0             0   0             0   0   0.000563655   0    0.00296134   0             0   0     0.0108842   0      0.302648   0      0.011764   0
11              0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00130607   0             0   0    0.00306085   0      0.361698   0
