Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0        0.222423      0.175815      0.160274      0.342371      0.484292      0.283354      0.312338      0.398246             0          -nan      0.113682      0.278662      0.308083      0.224733
1        0.487342     0.0787086      0.430201      0.204811      0.532785      0.127119      0.805509      0.124234      0.334772      0.156146      0.475043      0.113824      0.498492      0.108938
2        0.499973     0.0278503      0.466752       0.06117      0.541882     0.0492198      0.472495     0.0582281      0.506999      0.056083      0.490539     0.0403778      0.508363     0.0384696
3        0.544876      0.043383      0.524193     0.0904442       0.74646     0.0757147      0.546314     0.0818648      0.438464     0.0885533      0.488603     0.0605429      0.616583     0.0608574
