Bin                 0                 1                 2                 3
0            -nan   0             0   0             0   0             0   0
1            -nan   0             0   0             0   0             0   0
2            -nan   0             0   0      0.262666   0     0.0384118   0
3            -nan   0             0   0     0.0196176   0      0.212728   0
