Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0     5.85645e-07           inf   3.91026e-07           inf   7.49611e-08           inf             0          -nan   1.19657e-07           inf   1.19657e-07           inf   4.65987e-07           inf
1      2.8873e-06           inf   4.35287e-07           inf   5.57266e-07           inf   3.06771e-07           inf   1.58798e-06           inf   1.89475e-06           inf   9.92553e-07           inf
2     2.04396e-05       2.57025   5.88113e-06       2.56878   5.65042e-06       3.32309   3.78096e-06       2.51594   5.12712e-06       2.08438   8.90808e-06       2.24805   1.15316e-05       2.89025
3     1.53645e-05       3.64946   2.91956e-06       2.14667   5.56723e-06       6.89962    3.6745e-06       3.35341   3.20318e-06       3.38109   6.87768e-06       3.36625   8.48679e-06        3.9165
