Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0        0.940376      0.109598       2.55049       2.55049      0.240305      0.566374             0          -nan           inf           inf      0.759627      0.434976       1.00157       1.00157
1        0.791629     0.0846622       1.60965       1.60965      0.368987      0.234592      0.333688      0.297227       1.67637       1.67637       1.01508       1.01508        0.5574      0.177502
2        0.833933      0.024738       1.04771       1.04771      0.664256     0.0632158      0.734525     0.0670703      0.949809     0.0280988        0.8478      0.035257      0.822774     0.0345088
3         1.36838       1.36838       1.12759       1.12759       1.82916       1.82916       1.33738       1.33738       1.20031       1.20031       1.26991       1.26991       1.46341       1.46341
