Bin                 0                 1                 2                 3
0            -nan   0             0   0             0   0             0   0
1            -nan   0             0   0             0   0             0   0
2            -nan   0             0   0      0.288832   0     0.0441433   0
3            -nan   0             0   0     0.0127725   0       0.24447   0
