Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11
0        0.314771   0     0.0043836   0             0   0    0.00385593   0   0.000196567   0             0   0             0   0   0.000402931   0             0   0             0   0             0   0             0   0
1       0.0101872   0      0.357341   0    0.00284139   0             0   0    0.00389759   0   0.000775437   0             0   0             0   0             0   0             0   0             0   0             0   0
2               0   0    0.00245034   0      0.450099   0             0   0   0.000136197   0   0.000940254   0             0   0             0   0             0   0             0   0             0   0             0   0
3      0.00424788   0   0.000184359   0             0   0      0.315015   0    0.00712631   0             0   0    0.00579206   0   0.000365579   0             0   0   0.000587106   0             0   0             0   0
4      0.00180816   0    0.00290818   0             0   0    0.00809209   0      0.303986   0      0.011412   0    0.00191747   0    0.00353951   0             0   0             0   0             0   0             0   0
5               0   0   0.000204593   0     0.0034511   0             0   0    0.00104381   0      0.435827   0   0.000702991   0             0   0    0.00318819   0             0   0             0   0             0   0
6               0   0             0   0             0   0    0.00176161   0             0   0             0   0      0.260978   0    0.00589323   0             0   0    0.00350062   0    0.00119508   0   0.000858395   0
7               0   0             0   0             0   0    0.00158771   0    0.00167195   0             0   0     0.0107656   0      0.277195   0     0.0096827   0             0   0     0.0041924   0             0   0
8               0   0             0   0             0   0             0   0             0   0    0.00177686   0             0   0    0.00259735   0      0.352488   0             0   0    0.00033224   0    0.00160379   0
9               0   0             0   0             0   0             0   0             0   0             0   0    0.00216881   0             0   0             0   0      0.161051   0    0.00408242   0             0   0
10              0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00189671   0             0   0    0.00604787   0       0.18377   0    0.00401492   0
11              0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00156984   0             0   0   0.000235156   0      0.225589   0
