Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0        0.401568   0      0.026295   0   5.32324e-05   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
1       0.0386966   0      0.382078   0     0.0301063   0   2.75264e-05   0   1.99407e-06   0             0   0   2.92091e-06   0             0   0             0   0             0   0
2      3.5111e-05   0     0.0217757   0      0.374914   0     0.0245621   0   7.02086e-06   0             0   0             0   0             0   0             0   0             0   0
3               0   0   1.72083e-05   0     0.0198166   0      0.385828   0      0.027369   0   4.78286e-06   0             0   0             0   0             0   0             0   0
4               0   0             0   0             0   0     0.0123414   0      0.383121   0     0.0259001   0   1.32412e-05   0             0   0             0   0             0   0
5               0   0             0   0             0   0             0   0     0.0123612   0      0.391587   0     0.0191281   0             0   0             0   0             0   0
6               0   0             0   0             0   0             0   0             0   0     0.0094549   0      0.417871   0     0.0180916   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0    0.00566548   0      0.457748   0     0.0229421   0             0   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00319855   0      0.508463   0     0.0317018   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00183152   0      0.526225   0
