Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0        0.568772   0     0.0326896   0   4.96809e-05   0   2.27887e-06   0   4.34078e-06   0   1.18136e-06   0             0   0             0   0             0   0             0   0
1        0.047923   0       0.54108   0     0.0369568   0   4.85436e-05   0   6.11098e-06   0   5.22103e-06   0  -8.69071e-07   0   3.18324e-07   0             0   0             0   0
2     4.62504e-05   0     0.0276925   0      0.527948   0     0.0308006   0   1.68586e-05   0   1.92075e-05   0   8.14134e-06   0   8.78336e-07   0             0   0             0   0
3     4.99046e-07   0   2.76025e-05   0     0.0251853   0      0.540757   0     0.0338231   0   1.85572e-05   0   1.51419e-05   0   4.44785e-06   0   1.88371e-06   0             0   0
4      7.9158e-07   0   4.49952e-06   0   9.65925e-06   0     0.0160678   0       0.53303   0     0.0318792   0   3.15718e-05   0   1.29182e-05   0    5.8496e-07   0             0   0
5               0   0   6.09978e-07   0   4.48012e-06   0   9.62551e-06   0     0.0170545   0      0.540859   0     0.0231022   0   1.59438e-05   0   1.33526e-05   0             0   0
6               0   0   6.46034e-07   0   1.48824e-06   0   4.12341e-06   0   9.89056e-06   0     0.0142499   0       0.56481   0     0.0220454   0   1.27535e-05   0             0   0
7               0   0             0   0   1.76349e-08   0   3.03011e-07   0   8.06431e-07   0   3.03123e-06   0    0.00844274   0      0.593693   0     0.0298686   0   7.54674e-05   0
8               0   0   9.34572e-08   0             0   0             0   0  -5.19719e-07   0  -2.48724e-08   0   8.73846e-07   0    0.00521936   0      0.609833   0     0.0430465   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00324543   0       0.58408   0
