Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.370428   0                   0.0477058   0                  0.00074165   0                 0.000117612   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                      0.037287   0                     0.30783   0                   0.0498703   0                  0.00111021   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000924889   0                   0.0463193   0                    0.312006   0                   0.0291438   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   0.000104369   0                 0.000628124   0                   0.0429984   0                     0.34767   0                   0.0226787   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                 1.21105e-06   0                 6.15248e-05   0                   0.0197355   0                    0.359176   0                   0.0256685   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0117957   0                     0.35382   0                   0.0292349   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0146652   0                    0.367681   0                   0.0173311   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0102841   0                    0.405584   0                   0.0174515   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00517608   0                    0.454106   0                   0.0166185   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00590897   0                    0.444766   0                    0.015485   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0012158   0                    0.323158   0
