Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.558557   0                   0.0599318   0                  0.00104651   0                 8.00474e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                      0.040812   0                    0.487525   0                   0.0620689   0                 0.000577911   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                     0.0011658   0                   0.0591497   0                    0.475385   0                    0.034731   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                             0   0                  0.00081162   0                   0.0542164   0                    0.527433   0                    0.026512   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                           0   0                           0   0                   0.0277826   0                    0.548237   0                   0.0304124   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0171325   0                    0.532305   0                   0.0376349   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0171226   0                    0.533934   0                   0.0243043   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0135643   0                    0.578533   0                   0.0206074   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00634718   0                    0.617484   0                   0.0296789   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00509695   0                    0.591857   0                   0.0234434   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00131414   0                    0.626856   0
