Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.270713   0                   0.0443049   0                  0.00151839   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0302772   0                    0.215206   0                   0.0475994   0                 0.000829228   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000547626   0                   0.0410643   0                     0.20834   0                   0.0252152   0                 5.77171e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   9.07932e-05   0                  0.00128385   0                   0.0395128   0                    0.249222   0                   0.0179017   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                           0   0                           0   0                   0.0193102   0                    0.269994   0                    0.022864   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0106896   0                    0.264043   0                   0.0218264   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0101846   0                    0.293317   0                   0.0129404   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0063496   0                    0.314238   0                    0.015233   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00237002   0                    0.380333   0                   0.0208201   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00255748   0                    0.443556   0                   0.0175785   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00178028   0                    0.516056   0
