Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.376856   0                   0.0490329   0                  0.00103297   0                 7.50146e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0358621   0                    0.314371   0                   0.0515095   0                 0.000922275   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                    0.00085811   0                   0.0471993   0                    0.311959   0                   0.0290531   0                 1.74917e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   8.00957e-05   0                 0.000862951   0                   0.0440862   0                    0.353137   0                   0.0219834   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                 6.08911e-07   0                 3.13372e-05   0                   0.0211748   0                    0.369256   0                   0.0257564   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0125079   0                    0.361904   0                   0.0286123   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0137916   0                    0.377403   0                   0.0174584   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00972327   0                    0.413872   0                   0.0173957   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00459273   0                    0.463811   0                   0.0204317   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00472093   0                    0.472642   0                   0.0177902   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00140997   0                    0.448423   0
