Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0       0.0136198   0.000701013     0.0136003    0.00140097     0.0135843    0.00140356     0.0137729    0.00140155     0.0135271    0.00140254     0.0136501   0.000991395     0.0135923   0.000991547
1       0.0291575    0.00069547     0.0291481    0.00138988     0.0290292    0.00139253     0.0293381    0.00139044     0.0291283    0.00139141     0.0292332   0.000983532     0.0290887   0.000983728
2        0.042036   0.000690842     0.0419383     0.0013807      0.041726    0.00138339      0.042297    0.00138113     0.0422234    0.00138199     0.0422602   0.000976911     0.0418323    0.00097725
3     3.13792e-06   0.000705835             0          -nan   2.05912e-06    0.00141319   4.69521e-06    0.00141129   6.22504e-06    0.00141212   5.45999e-06   0.000998228   1.02841e-06   0.000998355
