Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.536835   0                    0.059805   0                 0.000503059   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                      0.035669   0                    0.463714   0                   0.0586101   0                  0.00119405   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                    0.00134928   0                    0.049353   0                    0.452568   0                   0.0335964   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                             0   0                  0.00149769   0                   0.0545276   0                    0.503075   0                   0.0254376   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                           0   0                           0   0                   0.0266197   0                    0.513202   0                   0.0290325   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0149803   0                    0.498708   0                    0.037111   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0151975   0                    0.502651   0                   0.0203005   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0145149   0                    0.555135   0                   0.0227783   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00785347   0                    0.561372   0                   0.0150605   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00159963   0                    0.558194   0                 -0.00161901   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00131582   0                    0.562284   0
