Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.314622   0                   0.0414546   0                -5.58756e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                      0.031571   0                    0.261044   0                   0.0442587   0                 0.000480912   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000861197   0                   0.0417782   0                    0.264412   0                   0.0230696   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                    0.00039555   0                 0.000444371   0                   0.0385893   0                    0.290866   0                   0.0179236   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                           0   0                           0   0                   0.0158754   0                     0.30767   0                   0.0231127   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0110866   0                    0.309709   0                   0.0261765   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0109141   0                    0.298338   0                   0.0191538   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00814085   0                    0.337582   0                   0.0149437   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00596024   0                    0.384556   0                   0.0194561   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00673838   0                    0.418768   0                   0.0387395   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                 0.000336882   0                    0.250169   0
