Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.317824   0                   0.0415881   0                  0.00091533   0                 0.000120363   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0318563   0                    0.263604   0                   0.0422397   0                  0.00126739   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000640406   0                   0.0410574   0                    0.272906   0                   0.0254529   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   2.92247e-08   0                 0.000666753   0                   0.0355915   0                    0.295689   0                    0.020486   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                 2.00592e-06   0                 0.000101928   0                   0.0186478   0                    0.307988   0                   0.0212373   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                           0   0                   0.0107943   0                    0.296096   0                   0.0241182   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                           0   0                           0   0                   0.0133576   0                    0.324438   0                   0.0129568   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0100821   0                     0.36338   0                   0.0181668   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                   0.0033258   0                    0.404241   0                   0.0134097   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00584453   0                    0.372233   0                 -0.00326947   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00151175   0                     0.30352   0
