Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11
0        0.413745   0    0.00513381   0   0.000210367   0     0.0049619   0   0.000881535   0             0   0   0.000154081   0    4.1947e-05   0             0   0   1.74432e-05   0             0   0             0   0
1      0.00786023   0      0.447481   0    0.00804873   0   0.000384596   0    0.00514393   0   0.000262224   0   0.000324343   0   2.24995e-05   0   6.68154e-05   0             0   0             0   0             0   0
2               0   0    0.00400947   0      0.502327   0             0   0    6.5499e-05   0    0.00272503   0             0   0             0   0             0   0             0   0             0   0             0   0
3      0.00451996   0   0.000452985   0   1.95239e-05   0      0.399634   0    0.00538028   0             0   0    0.00641328   0   0.000820345   0             0   0             0   0             0   0             0   0
4      0.00097867   0    0.00337543   0   2.33838e-05   0     0.0106298   0      0.438507   0    0.00765042   0   0.000330612   0    0.00392163   0   0.000638452   0             0   0             0   0   0.000102976   0
5               0   0             0   0    0.00223448   0             0   0    0.00407081   0      0.496184   0             0   0    3.2923e-05   0    0.00414926   0   0.000362194   0             0   0             0   0
6               0   0   0.000461119   0   0.000177532   0    0.00299857   0   0.000221928   0             0   0      0.364859   0    0.00706193   0             0   0    0.00353744   0             0   0             0   0
7     0.000306962   0   0.000121158   0             0   0   0.000416669   0    0.00296162   0    0.00014003   0     0.0170946   0      0.396652   0     0.0100741   0    0.00191658   0    0.00298002   0   0.000499348   0
8               0   0             0   0             0   0             0   0   2.86909e-05   0    0.00291655   0    0.00038101   0    0.00562976   0      0.488375   0             0   0             0   0    0.00178175   0
9               0   0             0   0             0   0             0   0             0   0             0   0    0.00428853   0   0.000316393   0             0   0       0.30189   0    0.00354043   0             0   0
10              0   0             0   0             0   0             0   0             0   0             0   0   0.000182979   0    0.00237087   0             0   0    0.00774881   0      0.334496   0    0.00935195   0
11              0   0   3.24918e-05   0             0   0             0   0             0   0             0   0             0   0   0.000171623   0    0.00127719   0             0   0    0.00347251   0       0.41387   0
