Bin                 0                 1                 2                 3                 4                 5                 6                 7                 8                 9
0        0.335381   0     0.0159642   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0
1       0.0434707   0      0.333936   0     0.0212313   0   4.01393e-05   0             0   0             0   0             0   0             0   0             0   0             0   0
2               0   0     0.0245241   0      0.338349   0     0.0170219   0             0   0             0   0             0   0             0   0             0   0             0   0
3               0   0             0   0     0.0223513   0      0.354527   0     0.0199521   0             0   0             0   0             0   0             0   0             0   0
4               0   0             0   0             0   0       0.01737   0       0.35768   0     0.0182561   0             0   0             0   0             0   0             0   0
5               0   0             0   0             0   0             0   0     0.0155131   0      0.376558   0     0.0137856   0             0   0             0   0             0   0
6               0   0             0   0             0   0             0   0             0   0     0.0135304   0      0.410234   0     0.0135808   0             0   0             0   0
7               0   0             0   0             0   0             0   0             0   0             0   0    0.00708699   0      0.463768   0     0.0222374   0             0   0
8               0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00421871   0      0.528732   0     0.0249978   0
9               0   0             0   0             0   0             0   0             0   0             0   0             0   0             0   0    0.00333251   0      0.573101   0
