Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                       0.38783   0                   0.0450139   0                  0.00154243   0                 0.000494736   0                -7.34228e-06   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0333866   0                    0.326871   0                   0.0476709   0                  0.00111466   0                 8.06073e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                    0.00068532   0                   0.0453082   0                    0.321974   0                    0.026955   0                 0.000150053   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                    0.00045845   0                  0.00112298   0                   0.0425548   0                    0.367128   0                   0.0191331   0                 8.94926e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                   2.38081e-06   0                 0.000109238   0                 0.000376867   0                   0.0206616   0                    0.375667   0                   0.0224866   0                 7.80835e-05   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                 2.61786e-05   0                   0.0001413   0                 0.000215742   0                   0.0119555   0                    0.376215   0                    0.023671   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                 7.87949e-05   0                 0.000231108   0                   0.0138034   0                    0.378739   0                   0.0167519   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                 9.79936e-05   0                 0.000117953   0                   0.0107931   0                    0.409153   0                   0.0132385   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                 0.000219054   0                  0.00759493   0                    0.457748   0                   0.0124977   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00428123   0                    0.477511   0                   0.0220089   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00202106   0                    0.432022   0
