Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0        0.222423      0.175748      0.160274       0.34397      0.484292      0.284763      0.312338      0.394304             0          -nan      0.113682      0.277004      0.308083      0.225855
1        0.515567     0.0764819      0.472464      0.197989      0.532785      0.127751      0.805509      0.123004      0.397126      0.148391      0.518817      0.108326       0.51262      0.107928
2        0.517117     0.0273582      0.493884     0.0598718      0.547519     0.0491592      0.499765     0.0561418      0.519029     0.0552988      0.509839     0.0393699       0.52359     0.0380583
3        0.570568     0.0421246      0.533997     0.0899255      0.825568     0.0631136      0.563987       0.07946      0.452175     0.0873146      0.504157     0.0592604      0.655194         0.058
