Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0     5.22443e-07           inf   3.91026e-07           inf   1.17592e-08           inf             0          -nan   1.19657e-07           inf   1.19657e-07           inf   4.02785e-07           inf
1     3.19556e-06          12.8   4.35287e-07       3.56284   4.29786e-07       3.37141   4.87668e-07           inf   1.84282e-06           inf   2.33049e-06           inf   8.65074e-07       3.46509
2     2.48256e-05       2.25966   6.86288e-06       2.32798   7.50635e-06       3.16272   4.48362e-06       1.56192   5.97279e-06       2.13733   1.04564e-05       1.84577   1.43692e-05       2.70028
3     1.67825e-05        3.4559   3.38147e-06       2.59018   5.82434e-06       5.35638   3.97312e-06       2.79669   3.60354e-06       3.45608   7.57666e-06        3.0758    9.2058e-06        3.8472
