Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0     5.85645e-07           inf   3.91026e-07           inf   7.49611e-08           inf             0          -nan   1.19657e-07           inf   1.19657e-07           inf   4.65987e-07           inf
1      2.8873e-06           inf   4.35287e-07           inf   5.57266e-07           inf   3.06771e-07           inf   1.58798e-06           inf   1.89475e-06           inf   9.92553e-07           inf
2     2.04607e-05       2.57975   5.81506e-06       2.46869   5.86311e-06       3.94114   3.65544e-06       2.24492   5.12712e-06       2.08438   8.78257e-06       2.14832   1.16782e-05       3.03866
3     1.52106e-05       3.48548   2.91956e-06       2.14667   5.41331e-06       5.63416    3.6745e-06       3.35341   3.20318e-06       3.38109   6.87768e-06       3.36625   8.33287e-06       3.59045
