Bin                 0                 1                 2                 3
0            -nan   0             0   0             0   0             0   0
1            -nan   0             0   0             0   0             0   0
2            -nan   0             0   0      0.292474   0     0.0441421   0
3            -nan   0             0   0     0.0129336   0      0.244463   0
