Bin                        incl                         4mu                          4e                       2mu2e                       2e2mu                        2l2l                          4l
0        0.198046      0.182041      0.160274       0.34359      0.388757      0.314545      0.312338       0.41216             0          -nan      0.113682      0.285943      0.264503      0.234758
1        0.388106     0.0876712      0.191354      0.244858      0.418124      0.144649      0.716111      0.155338      0.320826      0.160575      0.438614      0.120782      0.342316      0.126397
2        0.418674     0.0306163      0.420657      0.063986      0.451845     0.0548973      0.396345     0.0644655      0.397638     0.0630923      0.397021     0.0450753      0.437931     0.0416754
3        0.488584      0.046887      0.480571     0.0948357      0.723697     0.0805931      0.454717     0.0928848      0.381546     0.0945824      0.415563     0.0664131      0.581631      0.064409
