Bin                 0                 1                 2                 3
0            -nan   0             0   0             0   0             0   0
1            -nan   0             0   0             0   0             0   0
2            -nan   0             0   0      0.256578   0     0.0372471   0
3            -nan   0             0   0     0.0191629   0      0.206278   0
