SysId                                                  DownVal     UpVal            SysType      Constr
ATLAS_ZJET_llmumu_stat                                 0.918022    1.08198                1           1
ATLAS_ZJET_llee_stat                                   0.933292    1.06671                1           1
ATLAS_ZJET_llmumu_sys                                  0.91612     1.08388                1           1
ATLAS_ZJET_llee_sys                                    0.872583    1.12742                1           1
