Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                       0.39035   0                   0.0493231   0                 0.000959312   0                 0.000936044   0                 0.000149967   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0339776   0                    0.324887   0                   0.0460242   0                 0.000866745   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                    0.00160034   0                     0.04323   0                    0.340651   0                   0.0297376   0                 0.000358283   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   0.000179639   0                  0.00139366   0                   0.0413434   0                    0.368739   0                   0.0213415   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                  -1.52243e-05   0                 4.61519e-07   0                 0.000870153   0                   0.0210865   0                    0.379566   0                    0.022313   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                           0   0                 0.000425167   0                   0.0157246   0                    0.356333   0                    0.024879   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                -0.000167218   0                           0   0                   0.0162275   0                    0.389534   0                   0.0170964   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                 0.000130237   0                 0.000200449   0                   0.0155991   0                    0.424346   0                   0.0171382   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                 3.95232e-06   0                  0.00028273   0                  0.00668538   0                    0.455694   0                   0.0118849   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00685685   0                    0.401942   0                  -0.0109905   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00102773   0                    0.272614   0
