Bin                           0                           1                           2                           3                           4                           5                           6                           7                           8                           9                          10
0                      0.350402   0                   0.0428283   0                  0.00129564   0                 0.000672218   0                 9.63598e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
1                     0.0303168   0                    0.295959   0                    0.045942   0                 0.000590066   0                 8.45114e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
2                   0.000464339   0                   0.0415918   0                     0.28738   0                   0.0231648   0                 0.000169593   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0
3                   0.000268613   0                 0.000693547   0                   0.0423658   0                    0.323537   0                   0.0184012   0                -3.82817e-05   0                           0   0                           0   0                           0   0                           0   0                           0   0
4                             0   0                 0.000127087   0                  0.00019695   0                   0.0195345   0                    0.349758   0                   0.0219242   0                           0   0                           0   0                           0   0                           0   0                           0   0
5                             0   0                           0   0                 7.97159e-05   0                 0.000317405   0                   0.0132807   0                    0.341804   0                   0.0244818   0                           0   0                           0   0                           0   0                           0   0
6                             0   0                           0   0                           0   0                  0.00015934   0                 0.000446385   0                   0.0129531   0                    0.360239   0                   0.0144488   0                           0   0                           0   0                           0   0
7                             0   0                           0   0                           0   0                           0   0                           0   0                -6.20219e-05   0                  0.00942516   0                    0.386883   0                   0.0124292   0                           0   0                           0   0
8                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                 7.46766e-05   0                  0.00316804   0                    0.444404   0                   0.0242571   0                           0   0
9                             0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00593869   0                    0.465054   0                   0.0142999   0
10                            0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                           0   0                  0.00189565   0                    0.492921   0
